InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalPrice
821351,SKU_1899,USB Cable,44,2025-04-20 08:00:00,91.35,18996.0,Italy,Apparel,4019.3999999999996
549135,SKU_1256,Blue Pen,28,2025-04-20 09:00:00,62.51,48195.0,Germany,Electronics,1750.28
470209,SKU_1133,Blue Pen,30,2025-04-20 10:00:00,8.91,63878.0,Spain,Electronics,267.3
289519,SKU_1951,T-shirt,22,2025-04-20 11:00:00,7.54,81057.0,Belgium,Furniture,165.88
689786,SKU_1485,Wall Clock,31,2025-04-20 12:00:00,78.43,52010.0,Australia,Furniture,2431.3300000000004
144572,SKU_1747,Headphones,13,2025-04-20 14:00:00,71.89,37422.0,Norway,Apparel,934.57
330888,SKU_1386,T-shirt,39,2025-04-20 15:00:00,67.98,94947.0,Norway,Apparel,2651.2200000000003
301346,SKU_1895,Notebook,29,2025-04-20 16:00:00,24.44,15053.0,Portugal,Furniture,708.76
591018,SKU_1620,Blue Pen,38,2025-04-20 17:00:00,33.34,40071.0,Sweden,Stationery,1266.92
135389,SKU_1343,T-shirt,28,2025-04-20 18:00:00,9.91,60767.0,Spain,Electronics,277.48
672551,SKU_1425,Desk Lamp,17,2025-04-20 19:00:00,95.54,87473.0,Spain,Apparel,1624.18
502328,SKU_1136,T-shirt,24,2025-04-20 20:00:00,8.72,10570.0,France,Apparel,209.28000000000003
318711,SKU_1848,Wall Clock,14,2025-04-20 21:00:00,75.42,98402.0,Sweden,Apparel,1055.88
335417,SKU_1746,Office Chair,7,2025-04-20 22:00:00,72.3,15804.0,Norway,Furniture,506.09999999999997
119984,SKU_1570,White Mug,1,2025-04-20 23:00:00,77.4,80074.0,Belgium,Furniture,77.4
858874,SKU_1293,Office Chair,49,2025-04-21 00:00:00,67.99,64559.0,Portugal,Furniture,3331.5099999999998
432188,SKU_1041,Backpack,5,2025-04-21 01:00:00,47.54,71981.0,Spain,Electronics,237.7
532426,SKU_1759,Office Chair,11,2025-04-21 02:00:00,33.78,42972.0,United Kingdom,Apparel,371.58000000000004
302824,SKU_1781,Notebook,21,2025-04-21 04:00:00,25.18,60701.0,Spain,Stationery,528.78
427940,SKU_1867,Office Chair,13,2025-04-21 06:00:00,59.08,52264.0,France,Electronics,768.04
355965,SKU_1172,Blue Pen,36,2025-04-21 07:00:00,47.97,48156.0,Netherlands,Stationery,1726.92
109527,SKU_1288,Notebook,34,2025-04-21 08:00:00,71.15,44594.0,United States,Furniture,2419.1000000000004
761304,SKU_1915,Backpack,31,2025-04-21 09:00:00,32.43,16710.0,Norway,Apparel,1005.33
515734,SKU_1161,Headphones,21,2025-04-21 10:00:00,80.29,62748.0,Portugal,Stationery,1686.0900000000001
975227,SKU_1578,Blue Pen,7,2025-04-21 11:00:00,85.38,86746.0,Italy,Accessories,597.66
657390,SKU_1325,Blue Pen,42,2025-04-21 14:00:00,11.82,67640.0,Netherlands,Furniture,496.44
463227,SKU_1166,Office Chair,26,2025-04-21 16:00:00,25.73,44361.0,United States,Furniture,668.98
387523,SKU_1682,T-shirt,23,2025-04-21 17:00:00,3.64,84756.0,Germany,Electronics,83.72
516928,SKU_1734,USB Cable,45,2025-04-21 18:00:00,7.5,33779.0,Portugal,Stationery,337.5
741413,SKU_1166,Wireless Mouse,31,2025-04-21 19:00:00,93.16,77397.0,United States,Furniture,2887.96
381335,SKU_1368,USB Cable,33,2025-04-21 20:00:00,35.03,94395.0,United Kingdom,Electronics,1155.99
360978,SKU_1084,Desk Lamp,24,2025-04-21 21:00:00,31.76,88488.0,Australia,Apparel,762.24
244331,SKU_1114,T-shirt,10,2025-04-21 22:00:00,66.75,97546.0,Portugal,Furniture,667.5
256588,SKU_1896,Notebook,35,2025-04-22 00:00:00,69.15,41292.0,Portugal,Electronics,2420.25
135931,SKU_1864,T-shirt,35,2025-04-22 01:00:00,43.27,58908.0,United States,Apparel,1514.45
961062,SKU_1049,T-shirt,10,2025-04-22 02:00:00,78.88,54054.0,Sweden,Apparel,788.8
111624,SKU_1457,Headphones,47,2025-04-22 03:00:00,88.0,47299.0,Spain,Accessories,4136.0
254944,SKU_1887,Office Chair,13,2025-04-22 04:00:00,15.61,81113.0,Italy,Stationery,202.93
394935,SKU_1829,T-shirt,27,2025-04-22 06:00:00,95.64,46506.0,Portugal,Electronics,2582.28
397660,SKU_1258,Wireless Mouse,19,2025-04-22 08:00:00,48.38,30032.0,Sweden,Electronics,919.22
108095,SKU_1647,USB Cable,39,2025-04-22 10:00:00,91.25,45761.0,Italy,Electronics,3558.75
299965,SKU_1815,Desk Lamp,44,2025-04-22 11:00:00,37.82,89597.0,Australia,Electronics,1664.08
370239,SKU_1369,Office Chair,28,2025-04-22 12:00:00,47.23,59900.0,Portugal,Accessories,1322.4399999999998
992819,SKU_1680,Wireless Mouse,28,2025-04-22 14:00:00,35.27,69155.0,Spain,Electronics,987.5600000000001
783602,SKU_1474,Notebook,22,2025-04-22 16:00:00,4.36,46060.0,Sweden,Accessories,95.92
506385,SKU_1224,Wireless Mouse,24,2025-04-22 18:00:00,80.05,62019.0,Italy,Accessories,1921.1999999999998
729661,SKU_1857,Notebook,3,2025-04-22 20:00:00,86.03,38315.0,United States,Stationery,258.09000000000003
421366,SKU_1886,Backpack,16,2025-04-22 21:00:00,49.84,48026.0,Norway,Furniture,797.44
580474,SKU_1845,Office Chair,40,2025-04-22 22:00:00,3.82,85821.0,United Kingdom,Furniture,152.79999999999998
774276,SKU_1426,Blue Pen,27,2025-04-22 23:00:00,56.17,70776.0,United States,Stationery,1516.5900000000001
169309,SKU_1347,Headphones,32,2025-04-23 02:00:00,17.95,29695.0,United Kingdom,Stationery,574.4
541410,SKU_1340,Notebook,19,2025-04-23 03:00:00,54.05,28320.0,Australia,Accessories,1026.95
683710,SKU_1879,Blue Pen,18,2025-04-23 04:00:00,56.37,97134.0,Italy,Apparel,1014.66
121045,SKU_1698,Office Chair,21,2025-04-23 05:00:00,90.68,63088.0,Germany,Electronics,1904.2800000000002
560809,SKU_1373,Headphones,3,2025-04-23 06:00:00,14.46,86235.0,United States,Electronics,43.38
641349,SKU_1412,T-shirt,24,2025-04-23 07:00:00,50.52,41059.0,Portugal,Electronics,1212.48
309746,SKU_1805,USB Cable,28,2025-04-23 08:00:00,58.42,27959.0,United States,Electronics,1635.76
660030,SKU_1417,Wall Clock,21,2025-04-23 09:00:00,39.16,17918.0,Netherlands,Accessories,822.3599999999999
387004,SKU_1832,Desk Lamp,4,2025-04-23 10:00:00,10.53,12234.0,Sweden,Stationery,42.12
356152,SKU_1915,Headphones,47,2025-04-23 11:00:00,84.87,48756.0,United States,Apparel,3988.8900000000003
325650,SKU_1538,Headphones,18,2025-04-23 14:00:00,2.27,41604.0,United Kingdom,Electronics,40.86
139212,SKU_1662,White Mug,37,2025-04-23 15:00:00,90.23,99283.0,Germany,Electronics,3338.51
167414,SKU_1789,USB Cable,30,2025-04-23 17:00:00,16.26,25062.0,Portugal,Accessories,487.80000000000007
466737,SKU_1430,Backpack,48,2025-04-23 18:00:00,24.28,79554.0,Germany,Apparel,1165.44
568554,SKU_1484,Blue Pen,34,2025-04-23 19:00:00,39.18,42513.0,Portugal,Apparel,1332.12
390682,SKU_1226,Backpack,5,2025-04-23 20:00:00,55.0,16376.0,Spain,Electronics,275.0
975571,SKU_1732,Backpack,20,2025-04-23 22:00:00,77.02,69098.0,Germany,Furniture,1540.3999999999999
345139,SKU_1868,Blue Pen,38,2025-04-23 23:00:00,95.25,80033.0,Spain,Furniture,3619.5
882476,SKU_1227,Backpack,17,2025-04-24 00:00:00,41.92,96473.0,Australia,Stationery,712.64
488183,SKU_1066,Desk Lamp,12,2025-04-24 01:00:00,10.95,63653.0,Italy,Accessories,131.39999999999998
111690,SKU_1961,T-shirt,31,2025-04-24 02:00:00,89.49,54576.0,United Kingdom,Accessories,2774.19
372467,SKU_1324,Office Chair,20,2025-04-24 03:00:00,84.53,68782.0,Belgium,Electronics,1690.6
496530,SKU_1337,Notebook,11,2025-04-24 04:00:00,88.16,67645.0,France,Apparel,969.76
658434,SKU_1526,Backpack,24,2025-04-24 06:00:00,34.3,31848.0,United Kingdom,Furniture,823.1999999999999
769716,SKU_1893,USB Cable,26,2025-04-24 07:00:00,94.9,30484.0,United States,Furniture,2467.4
864870,SKU_1103,Notebook,15,2025-04-24 09:00:00,37.15,92145.0,Spain,Furniture,557.25
236412,SKU_1427,Backpack,11,2025-04-24 10:00:00,12.46,96045.0,Sweden,Apparel,137.06
948982,SKU_1306,USB Cable,41,2025-04-24 12:00:00,8.44,74363.0,Australia,Apparel,346.03999999999996
798035,SKU_1192,White Mug,35,2025-04-24 13:00:00,79.13,55989.0,United States,Apparel,2769.5499999999997
337909,SKU_1920,Wall Clock,41,2025-04-24 15:00:00,5.07,63661.0,Belgium,Accessories,207.87
624680,SKU_1956,Headphones,38,2025-04-24 16:00:00,13.47,14820.0,France,Apparel,511.86
936853,SKU_1608,White Mug,33,2025-04-24 18:00:00,13.01,41886.0,United Kingdom,Furniture,429.33
763497,SKU_1563,Headphones,16,2025-04-24 19:00:00,34.79,41406.0,Spain,Electronics,556.64
638285,SKU_1057,Backpack,13,2025-04-24 20:00:00,37.79,63229.0,France,Accessories,491.27
184970,SKU_1720,White Mug,21,2025-04-24 21:00:00,5.61,80865.0,Sweden,Apparel,117.81
620155,SKU_1677,Notebook,18,2025-04-24 23:00:00,97.38,15943.0,United States,Furniture,1752.84
338538,SKU_1580,Desk Lamp,14,2025-04-25 00:00:00,55.66,36962.0,Sweden,Furniture,779.24
130278,SKU_1122,Office Chair,19,2025-04-25 01:00:00,10.8,43809.0,United Kingdom,Furniture,205.20000000000002
503613,SKU_1548,White Mug,8,2025-04-25 02:00:00,1.73,73461.0,Italy,Electronics,13.84
262602,SKU_1234,Notebook,30,2025-04-25 03:00:00,40.48,19389.0,Belgium,Apparel,1214.3999999999999
891226,SKU_1490,Blue Pen,12,2025-04-25 04:00:00,47.97,32252.0,Germany,Electronics,575.64
975762,SKU_1074,White Mug,11,2025-04-25 05:00:00,61.44,14008.0,Italy,Accessories,675.8399999999999
753345,SKU_1971,Wireless Mouse,5,2025-04-25 06:00:00,70.17,82086.0,Germany,Furniture,350.85
599966,SKU_1619,Wireless Mouse,48,2025-04-25 07:00:00,46.32,36115.0,Germany,Accessories,2223.36
600013,SKU_1929,Office Chair,28,2025-04-25 08:00:00,42.94,75379.0,Portugal,Electronics,1202.32
696187,SKU_1802,USB Cable,38,2025-04-25 09:00:00,25.82,42644.0,Norway,Electronics,981.16
340671,SKU_1955,Backpack,9,2025-04-25 10:00:00,34.51,79397.0,Netherlands,Electronics,310.59
219718,SKU_1294,Blue Pen,34,2025-04-25 11:00:00,6.51,32366.0,Germany,Apparel,221.34
701856,SKU_1499,USB Cable,5,2025-04-25 12:00:00,13.77,39273.0,United States,Furniture,68.85
953473,SKU_1685,Office Chair,11,2025-04-25 13:00:00,75.28,81424.0,United States,Apparel,828.08
371592,SKU_1117,Wireless Mouse,24,2025-04-25 14:00:00,13.21,26577.0,Norway,Electronics,317.04
440920,SKU_1655,Office Chair,22,2025-04-25 15:00:00,42.65,20209.0,Netherlands,Furniture,938.3
552822,SKU_1343,Headphones,16,2025-04-25 16:00:00,48.63,21692.0,Sweden,Electronics,778.08
219028,SKU_1158,Backpack,40,2025-04-25 17:00:00,1.36,45416.0,Australia,Accessories,54.400000000000006
982707,SKU_1781,Wall Clock,2,2025-04-25 18:00:00,75.95,60263.0,Italy,Apparel,151.9
415817,SKU_1752,Headphones,21,2025-04-25 19:00:00,52.18,34252.0,Spain,Apparel,1095.78
346740,SKU_1927,Office Chair,26,2025-04-25 21:00:00,45.15,33236.0,Italy,Apparel,1173.8999999999999
954087,SKU_1362,Wireless Mouse,9,2025-04-25 22:00:00,6.41,54431.0,Belgium,Stationery,57.69
362321,SKU_1332,Wall Clock,40,2025-04-25 23:00:00,78.28,51680.0,France,Apparel,3131.2
736778,SKU_1613,Headphones,49,2025-04-26 00:00:00,86.21,91188.0,France,Apparel,4224.29
896658,SKU_1784,Blue Pen,45,2025-04-26 01:00:00,61.61,87519.0,Netherlands,Furniture,2772.45
583626,SKU_1379,Headphones,45,2025-04-26 02:00:00,92.51,75697.0,United States,Furniture,4162.95
327593,SKU_1123,White Mug,20,2025-04-26 03:00:00,71.46,23433.0,Italy,Stationery,1429.1999999999998
585895,SKU_1695,USB Cable,7,2025-04-26 04:00:00,78.37,83565.0,Norway,Furniture,548.59
218254,SKU_1163,Wall Clock,31,2025-04-26 05:00:00,38.94,43722.0,United Kingdom,Apparel,1207.1399999999999
636519,SKU_1884,T-shirt,39,2025-04-26 06:00:00,3.71,19719.0,Spain,Electronics,144.69
283219,SKU_1146,T-shirt,5,2025-04-26 09:00:00,10.82,36512.0,Australia,Apparel,54.1
114082,SKU_1646,Desk Lamp,27,2025-04-26 10:00:00,57.12,31933.0,Germany,Furniture,1542.24
885195,SKU_1822,Wall Clock,19,2025-04-26 11:00:00,92.75,48034.0,Belgium,Apparel,1762.25
304383,SKU_1511,T-shirt,42,2025-04-26 12:00:00,61.57,96787.0,United States,Stationery,2585.94
245205,SKU_1157,T-shirt,42,2025-04-26 13:00:00,90.73,32460.0,Spain,Furniture,3810.6600000000003
818237,SKU_1331,Backpack,15,2025-04-26 14:00:00,27.37,85717.0,Sweden,Stationery,410.55
476816,SKU_1202,Blue Pen,19,2025-04-26 15:00:00,4.33,91046.0,Germany,Accessories,82.27
253499,SKU_1028,Backpack,28,2025-04-26 17:00:00,97.14,98558.0,Spain,Apparel,2719.92
222511,SKU_1962,USB Cable,14,2025-04-26 18:00:00,65.68,87330.0,United States,Electronics,919.5200000000001
551048,SKU_1161,Headphones,14,2025-04-26 19:00:00,71.87,31460.0,France,Apparel,1006.1800000000001
376981,SKU_1673,Blue Pen,15,2025-04-26 20:00:00,68.71,95335.0,Portugal,Apparel,1030.6499999999999
321600,SKU_1990,Notebook,19,2025-04-26 21:00:00,94.34,33165.0,Spain,Stationery,1792.46
322104,SKU_1853,White Mug,16,2025-04-26 22:00:00,2.13,17780.0,Germany,Accessories,34.08
953521,SKU_1513,USB Cable,35,2025-04-26 23:00:00,10.7,71209.0,Spain,Apparel,374.5
102469,SKU_1558,T-shirt,33,2025-04-27 01:00:00,73.06,41226.0,Sweden,Accessories,2410.98
672842,SKU_1735,Notebook,37,2025-04-27 03:00:00,94.05,58736.0,Netherlands,Accessories,3479.85
524325,SKU_1056,White Mug,49,2025-04-27 04:00:00,10.87,43200.0,Norway,Furniture,532.63
385005,SKU_1633,Wall Clock,20,2025-04-27 05:00:00,75.49,51244.0,United Kingdom,Electronics,1509.8
867423,SKU_1482,White Mug,24,2025-04-27 06:00:00,4.31,12639.0,Sweden,Furniture,103.44
598511,SKU_1865,Headphones,25,2025-04-27 08:00:00,83.29,41231.0,Spain,Stationery,2082.25
209655,SKU_1153,Backpack,34,2025-04-27 09:00:00,85.19,42547.0,Spain,Electronics,2896.46
812972,SKU_1380,White Mug,10,2025-04-27 10:00:00,47.15,67482.0,Germany,Electronics,471.5
884448,SKU_1649,Desk Lamp,24,2025-04-27 11:00:00,87.86,42930.0,Portugal,Electronics,2108.64
491845,SKU_1038,Desk Lamp,17,2025-04-27 12:00:00,8.82,13822.0,Germany,Stationery,149.94
461741,SKU_1776,Wireless Mouse,42,2025-04-27 13:00:00,57.75,50824.0,Belgium,Apparel,2425.5
957932,SKU_1792,Office Chair,42,2025-04-27 14:00:00,79.17,35049.0,Belgium,Electronics,3325.14
790956,SKU_1147,Notebook,41,2025-04-27 15:00:00,14.11,70361.0,Norway,Stationery,578.51
303080,SKU_1526,USB Cable,47,2025-04-27 16:00:00,84.14,10515.0,Portugal,Accessories,3954.58
316965,SKU_1231,White Mug,14,2025-04-27 17:00:00,99.64,53061.0,Portugal,Stationery,1394.96
843941,SKU_1112,Notebook,16,2025-04-27 18:00:00,18.99,13969.0,Germany,Stationery,303.84
621848,SKU_1858,Backpack,26,2025-04-27 19:00:00,98.37,51634.0,United Kingdom,Furniture,2557.62
743933,SKU_1650,Wall Clock,41,2025-04-27 20:00:00,24.56,89227.0,Italy,Furniture,1006.9599999999999
363480,SKU_1477,Notebook,1,2025-04-27 22:00:00,23.5,99085.0,Norway,Apparel,23.5
143316,SKU_1405,Headphones,7,2025-04-27 23:00:00,63.95,53578.0,Italy,Stationery,447.65000000000003
278989,SKU_1957,Office Chair,31,2025-04-28 00:00:00,94.13,60325.0,Italy,Electronics,2918.0299999999997
396579,SKU_1151,Backpack,27,2025-04-28 01:00:00,48.06,27688.0,France,Furniture,1297.6200000000001
216513,SKU_1241,USB Cable,4,2025-04-28 02:00:00,38.61,45808.0,Sweden,Electronics,154.44
980574,SKU_1471,USB Cable,25,2025-04-28 03:00:00,32.67,28966.0,Portugal,Electronics,816.75
953180,SKU_1931,Desk Lamp,41,2025-04-28 04:00:00,31.65,86937.0,United Kingdom,Apparel,1297.6499999999999
627056,SKU_1401,USB Cable,30,2025-04-28 05:00:00,66.69,31056.0,Belgium,Furniture,2000.6999999999998
457417,SKU_1659,USB Cable,2,2025-04-28 06:00:00,2.12,32651.0,Belgium,Stationery,4.24
295149,SKU_1263,Backpack,47,2025-04-28 07:00:00,85.01,31396.0,Sweden,Electronics,3995.4700000000003
866271,SKU_1782,White Mug,18,2025-04-28 08:00:00,35.31,32125.0,Norway,Accessories,635.58
127634,SKU_1588,Blue Pen,39,2025-04-28 09:00:00,82.13,33737.0,United Kingdom,Accessories,3203.0699999999997
417072,SKU_1995,Notebook,44,2025-04-28 10:00:00,73.19,74490.0,United Kingdom,Stationery,3220.3599999999997
804956,SKU_1380,T-shirt,24,2025-04-28 11:00:00,48.14,49841.0,Italy,Apparel,1155.3600000000001
568341,SKU_1077,White Mug,29,2025-04-28 12:00:00,62.96,21484.0,Netherlands,Furniture,1825.84
284605,SKU_1302,Backpack,41,2025-04-28 13:00:00,57.47,84114.0,France,Electronics,2356.27
323402,SKU_1215,T-shirt,16,2025-04-28 14:00:00,66.51,14100.0,Australia,Electronics,1064.16
398588,SKU_1630,Headphones,31,2025-04-28 15:00:00,87.99,47386.0,Sweden,Electronics,2727.69
874088,SKU_1228,Wall Clock,28,2025-04-28 16:00:00,68.6,36262.0,Spain,Apparel,1920.7999999999997
565837,SKU_1151,Blue Pen,44,2025-04-28 17:00:00,67.46,36509.0,Italy,Electronics,2968.24
750774,SKU_1814,Wireless Mouse,43,2025-04-28 18:00:00,44.05,90782.0,Germany,Accessories,1894.1499999999999
319763,SKU_1482,Headphones,23,2025-04-28 21:00:00,1.02,38821.0,Norway,Furniture,23.46
989424,SKU_1467,Notebook,14,2025-04-28 22:00:00,16.18,74942.0,France,Electronics,226.51999999999998
170047,SKU_1681,Headphones,33,2025-04-28 23:00:00,36.27,75489.0,Norway,Electronics,1196.91
975122,SKU_1484,Headphones,10,2025-04-29 01:00:00,79.09,94807.0,Portugal,Accessories,790.9000000000001
980733,SKU_1676,Blue Pen,11,2025-04-29 02:00:00,37.84,56728.0,Norway,Electronics,416.24
868304,SKU_1544,Headphones,5,2025-04-29 03:00:00,85.67,49943.0,Netherlands,Accessories,428.35
526669,SKU_1239,Office Chair,28,2025-04-29 05:00:00,87.1,38268.0,Netherlands,Apparel,2438.7999999999997
919884,SKU_1859,Headphones,4,2025-04-29 06:00:00,39.14,55141.0,United Kingdom,Stationery,156.56
803129,SKU_1922,White Mug,8,2025-04-29 07:00:00,89.16,95474.0,Spain,Electronics,713.28
228013,SKU_1272,Headphones,40,2025-04-29 08:00:00,36.67,47804.0,Sweden,Stationery,1466.8000000000002
848409,SKU_1045,White Mug,30,2025-04-29 09:00:00,57.5,80455.0,France,Apparel,1725.0
324895,SKU_1590,Blue Pen,33,2025-04-29 10:00:00,95.05,10972.0,Spain,Furniture,3136.65
108532,SKU_1461,Office Chair,45,2025-04-29 11:00:00,92.56,88809.0,United States,Electronics,4165.2
949678,SKU_1673,Backpack,43,2025-04-29 13:00:00,13.66,98613.0,Germany,Furniture,587.38
887928,SKU_1055,Office Chair,35,2025-04-29 15:00:00,69.93,43009.0,Spain,Furniture,2447.55
901586,SKU_1651,Wall Clock,33,2025-04-29 16:00:00,63.86,51186.0,France,Furniture,2107.38
176682,SKU_1663,White Mug,18,2025-04-29 18:00:00,21.73,97847.0,Italy,Stationery,391.14
682763,SKU_1827,Headphones,42,2025-04-29 19:00:00,27.76,30844.0,Sweden,Furniture,1165.92
760810,SKU_1057,Desk Lamp,37,2025-04-29 20:00:00,20.74,96769.0,Netherlands,Stationery,767.38
792763,SKU_1446,Desk Lamp,18,2025-04-29 21:00:00,56.66,81803.0,United Kingdom,Apparel,1019.8799999999999
314724,SKU_1263,Wireless Mouse,9,2025-04-29 23:00:00,21.61,12927.0,Belgium,Accessories,194.49
651577,SKU_1203,Blue Pen,32,2025-04-30 01:00:00,56.83,58775.0,United States,Apparel,1818.56
811039,SKU_1456,T-shirt,12,2025-04-30 02:00:00,51.04,88659.0,Portugal,Furniture,612.48
516325,SKU_1537,Wireless Mouse,46,2025-04-30 03:00:00,16.75,79875.0,Netherlands,Accessories,770.5
929871,SKU_1877,Notebook,31,2025-04-30 04:00:00,49.48,90734.0,United Kingdom,Stationery,1533.8799999999999
969771,SKU_1953,Wall Clock,33,2025-04-30 05:00:00,47.01,41585.0,Italy,Apparel,1551.33
896613,SKU_1421,Wall Clock,1,2025-04-30 06:00:00,96.1,39906.0,Sweden,Accessories,96.1
460396,SKU_1048,Notebook,32,2025-04-30 07:00:00,87.79,34762.0,Belgium,Furniture,2809.28
825606,SKU_1810,Wall Clock,33,2025-04-30 08:00:00,94.47,58149.0,United States,Electronics,3117.5099999999998
862343,SKU_1442,Wall Clock,47,2025-04-30 09:00:00,20.26,67213.0,Germany,Electronics,952.22
390539,SKU_1210,White Mug,24,2025-04-30 10:00:00,10.77,89633.0,United Kingdom,Accessories,258.48
703324,SKU_1020,Desk Lamp,1,2025-04-30 11:00:00,11.73,95868.0,Australia,Electronics,11.73
527425,SKU_1396,Wireless Mouse,35,2025-04-30 12:00:00,9.5,23401.0,Germany,Stationery,332.5
397302,SKU_1354,T-shirt,30,2025-04-30 13:00:00,43.56,10998.0,Netherlands,Electronics,1306.8000000000002
166920,SKU_1386,Office Chair,22,2025-04-30 14:00:00,4.54,65782.0,Germany,Furniture,99.88
549790,SKU_1927,Notebook,34,2025-04-30 16:00:00,74.87,61995.0,Netherlands,Furniture,2545.58
613339,SKU_1788,Headphones,10,2025-04-30 17:00:00,17.71,40591.0,Spain,Furniture,177.10000000000002
115568,SKU_1006,Desk Lamp,40,2025-04-30 21:00:00,9.16,86759.0,Netherlands,Electronics,366.4
300879,SKU_1739,USB Cable,14,2025-04-30 22:00:00,82.03,11605.0,Spain,Apparel,1148.42
910584,SKU_1129,Notebook,47,2025-05-01 02:00:00,4.56,46622.0,Australia,Apparel,214.32
784360,SKU_1324,Wall Clock,1,2025-05-01 03:00:00,38.07,62628.0,Sweden,Apparel,38.07
652261,SKU_1683,Headphones,45,2025-05-01 04:00:00,18.2,27964.0,Italy,Accessories,819.0
211036,SKU_1065,T-shirt,30,2025-05-01 05:00:00,54.66,97463.0,Netherlands,Apparel,1639.8
482617,SKU_1017,Wireless Mouse,29,2025-05-01 06:00:00,46.38,26549.0,Portugal,Stationery,1345.02
137861,SKU_1718,Wireless Mouse,4,2025-05-01 07:00:00,68.36,97836.0,Germany,Apparel,273.44
761798,SKU_1143,Notebook,14,2025-05-01 08:00:00,78.62,99884.0,Sweden,Electronics,1100.68
768089,SKU_1267,Blue Pen,46,2025-05-01 09:00:00,62.35,67725.0,Portugal,Furniture,2868.1
588218,SKU_1363,Notebook,5,2025-05-01 10:00:00,47.73,80070.0,United States,Stationery,238.64999999999998
519623,SKU_1315,Backpack,34,2025-05-01 11:00:00,75.88,83634.0,Sweden,Electronics,2579.92
850458,SKU_1483,White Mug,14,2025-05-01 12:00:00,84.86,98806.0,Netherlands,Electronics,1188.04
712382,SKU_1469,USB Cable,16,2025-05-01 13:00:00,40.92,64723.0,Netherlands,Apparel,654.72
453410,SKU_1987,Notebook,48,2025-05-01 14:00:00,37.89,98539.0,Spain,Electronics,1818.72
666999,SKU_1309,Wireless Mouse,7,2025-05-01 15:00:00,5.17,94100.0,Australia,Stationery,36.19
226478,SKU_1039,Headphones,9,2025-05-01 16:00:00,2.62,62004.0,Norway,Accessories,23.580000000000002
580581,SKU_1501,T-shirt,39,2025-05-01 18:00:00,89.98,32105.0,Spain,Accessories,3509.2200000000003
178191,SKU_1459,Backpack,3,2025-05-01 21:00:00,94.3,89610.0,United Kingdom,Apparel,282.9
972933,SKU_1788,T-shirt,16,2025-05-01 22:00:00,83.31,67250.0,Spain,Electronics,1332.96
286922,SKU_1986,T-shirt,9,2025-05-01 23:00:00,96.74,99792.0,Australia,Apparel,870.66
304967,SKU_1169,Desk Lamp,43,2025-05-02 01:00:00,99.57,48337.0,Norway,Electronics,4281.509999999999
245244,SKU_1858,Notebook,35,2025-05-02 02:00:00,37.12,34858.0,France,Furniture,1299.1999999999998
562294,SKU_1808,Wireless Mouse,33,2025-05-02 03:00:00,54.48,92809.0,Sweden,Accessories,1797.84
882249,SKU_1399,Office Chair,26,2025-05-02 04:00:00,14.04,64209.0,France,Stationery,365.03999999999996
744862,SKU_1607,Blue Pen,6,2025-05-02 05:00:00,58.59,53152.0,Netherlands,Stationery,351.54
246601,SKU_1547,Notebook,19,2025-05-02 06:00:00,24.49,32149.0,Portugal,Stationery,465.30999999999995
